Census,X_Center,Y_Center,lats,lngs,nearest_ralphs,nearest_ralphs_lat,nearest_ralphs_long,nearest_traderjoes,nearest_traderjoes_lat,nearest_traderjoes_long,nearest_library,nearest_library_lat,nearest_library_long,X2015ZRI,X2016ZRI,X2017ZRI,X2015ZHVI,X2016ZHVI,X2017ZHVI,Citations,Coffee,Restaurants,Shelters,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,totUnsheltPeople,totSheltPeople,totPeople,CrimeCount,MedHouseIncomes,HousingUnits,BusStops,X2015HousedPopulation,totHomeless2015,totHomeless2016,totHomeless2017,X2015Popin1Mi,X2016Popin1Mi,X2017Popin1Mi,TractSqMi
106648,6423986.799,1929358.271,34.29309826,-118.4558345,5836.400766,34.256727,-118.501532,4785.492271,34.272659,-118.5016054,1689.366997,34.3075438,-118.4502043,2329.291667,2470.6875,2555.416667,430102.0833,462560.4167,487105.5556,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,34089,60,6,4250,4.5,0,0,25.16666667,67,5.182,0.306121094
106649,6422524.718,1927968.761,34.2892618,-118.4606541,5220.875446,34.256727,-118.501532,4195.765885,34.272659,-118.5016054,2250.624315,34.3075438,-118.4502043,2329.291667,2470.6875,2555.416667,430102.0833,462560.4167,487105.5556,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,79118,0,1,3007,12.16666667,6,0,20,47,37.027,0.428043103
107010,6426754.122,1932614.62,34.30208033,-118.4467204,7135.038471,34.256727,-118.501532,6017.418326,34.272659,-118.5016054,687.4074703,34.3075438,-118.4502043,2370.944444,2517.166667,2597.925926,446586.1111,478238.8889,502851.8519,0,2,7,0,1,0,0,0,0,2,0,0,0,0,4,0,4,111,53235,0,4,3458,2,33,3.591,132.8333333,116,55.148,0.264330232
107020,6425611.525,1930971.212,34.2975505,-118.4504793,6534.955286,34.256727,-118.501532,5458.095843,34.272659,-118.5016054,1112.736462,34.3075438,-118.4502043,2329.291667,2470.6875,2555.416667,430102.0833,462560.4167,487105.5556,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,2,139,71546,0,4,5801,11,28,1.591,24.66666667,61,52.053,0.384054858
108101,6398039.624,1924467.631,34.27930582,-118.5416524,2181.240719,34.275457,-118.5649033,3757.383124,34.272659,-118.5016054,1688.321194,34.2772071,-118.5598302,2779.520833,2946.875,3061.055556,582062.5,615793.75,651769.4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,124750,0,0,2263,0,0,0,12.5,27,0,0.435727227
108102,6393989.737,1924909.178,34.28045841,-118.5550665,1062.406138,34.275457,-118.5649033,3289.762579,34.2582985,-118.5787259,568.3324436,34.2772071,-118.5598302,2752.520833,2918,3006.638889,569485.4167,600022.9167,632438.8889,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,87917,0,1,3568,10.5,8,0,12,0,4.686,0.843095793
108103,6398552.197,1927055.208,34.28642362,-118.5400017,2595.515527,34.275457,-118.5649033,3849.880008,34.272659,-118.5016054,2092.611927,34.2772071,-118.5598302,2785.777778,2959.722222,3053.814815,578269.4444,610886.1111,642029.6296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,148388,0,0,3343,1.5,0,0,12,8,0,0.989824305
108104,6396753.443,1929936.25,34.29431353,-118.5460083,2725.171282,34.275457,-118.5649033,4742.465246,34.272659,-118.5016054,2289.640695,34.2772071,-118.5598302,2869.708333,3052.791667,3153.111111,610783.3333,642166.6667,668011.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,109432,0,0,1707,1.5,0,0,1.5,0,0,0.318896767
108201,6391233.479,1927255.443,34.28686337,-118.564234,1271.242853,34.275457,-118.5649033,3447.972321,34.2582985,-118.5787259,1148.718166,34.2772071,-118.5598302,2752.520833,2918,3006.638889,569485.4167,600022.9167,632438.8889,0,0,9,0,1,0,1,0,0,2,0,2,0,0,5,0,5,99,104122,0,3,6034,10.5,0,4.686,13.75,8,0,1.082957976
108202,6385984.201,1927302.523,34.28691052,-118.5816128,1996.968414,34.275457,-118.5649033,3196.127727,34.2582985,-118.5787259,2276.202345,34.2772071,-118.5598302,2889.458333,3056.708333,3151.5,613891.6667,640750,674877.7778,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,133456,0,3,5430,3.25,0,0,10.5,0,4.686,2.316351503
109100,6421750.228,1923571.599,34.27716932,-118.4631511,4200.706979,34.256727,-118.501532,3572.800691,34.272659,-118.5016054,3480.087319,34.2642841,-118.4976183,2360.65,2500.05,2592.222222,440465,473918.3333,499846.6667,0,4,8,0,2,0,0,0,10,3,0,0,0,19,35,0,35,169,72839,0,15,2521,4.5,19,35.436,12.16666667,25,24.81,1.045293335
109200,6418284.769,1923889.355,34.27799804,-118.4746272,3425.379497,34.256727,-118.501532,2551.843956,34.272659,-118.5016054,2608.419142,34.2642841,-118.4976183,2360.65,2500.05,2592.222222,440465,473918.3333,499846.6667,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,85625,0,5,2766,0,0,0,4.5,21,90.723,0.460617219
109300,6416518.981,1921423.129,34.2711982,-118.4804333,2522.479042,34.256727,-118.501532,1954.431447,34.272659,-118.5016054,1758.355204,34.2642841,-118.4976183,2471.933333,2615.466667,2723.2,483023.3333,516916.6667,548071.1111,0,0,6,0,7,2,8,0,3,11,4,17,0,6,55,0,55,70,77031,0,11,3193,0,2,55.287,0,15,15.905,0.476056135
109400,6423988.143,1920485.659,34.26871776,-118.4556969,4423.119454,34.256727,-118.501532,4245.985142,34.272659,-118.5016054,2573.698195,34.2612159,-118.4292353,2329.333333,2468.708333,2559.944444,429038.8889,462290.2778,487983.3333,0,0,0,0,2,0,2,4,5,3,0,4,7,10,25,0,25,59,63750,0,6,3888,0,19,24.81,6.25,19,73.523,0.498654401
109500,6427520.824,1922333.663,34.27383923,-118.4440314,5622.518325,34.256727,-118.501532,5297.868448,34.272659,-118.5016054,1956.395283,34.2612159,-118.4292353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109601,6425254.816,1916807.074,34.25862529,-118.4514498,4612.763605,34.256727,-118.501532,4871.522499,34.272659,-118.5016054,2064.083723,34.2612159,-118.4292353,2272.55,2405.45,2498.266667,407463.3333,440695,467593.3333,0,0,0,0,0,0,1,0,1,0,0,2,0,2,4,0,4,138,72820,0,6,5279,1.75,0,4.021,22.25,60,124.967,0.867830699
109603,6421026.453,1915016.41,34.25365184,-118.4654157,3340.642051,34.256727,-118.501532,3944.924309,34.272659,-118.5016054,2889.519823,34.235118,-118.4873999,2390.964286,2531.511905,2634.634921,452525,486322.619,515555.5556,0,0,3,0,10,7,7,0,2,16,13,15,0,4,50,0,50,132,58077,0,6,4452,0,13,50.078,11.75,48,62.55,0.38564101
109604,6421059.071,1917888.587,34.26154454,-118.4653518,3371.702212,34.256727,-118.501532,3557.312702,34.272659,-118.5016054,2984.187792,34.2642841,-118.4976183,2390.964286,2531.511905,2634.634921,452525,486322.619,515555.5556,0,1,5,0,2,0,0,2,7,3,0,0,3,13,34,0,34,166,74192,0,8,3091,0,0,34.066,1.75,32,92.111,0.453582528
109700,6416365.438,1918052.503,34.26193425,-118.4808881,1985.835516,34.256727,-118.501532,2248.971416,34.272659,-118.5016054,1561.26835,34.2642841,-118.4976183,2390.964286,2531.511905,2634.634921,452525,486322.619,515555.5556,0,0,1,0,2,0,1,0,1,3,0,2,0,2,13,0,13,145,86032,0,10,4684,0,0,13.202,1,52,96.455,0.61263643
109800,6416136.802,1915061.164,34.25371153,-118.4815974,1864.643541,34.256727,-118.501532,2799.502208,34.272659,-118.5016054,1886.236894,34.2642841,-118.4976183,2430.75,2571.763889,2675.296296,466029.1667,499413.8889,529887.037,0,0,1,0,1,1,0,1,0,2,2,0,2,0,5,0,5,114,84274,0,6,4703,0.5,48,5.102,12,47,70.28,0.540269031
111100,6412091.987,1920393.475,34.26830985,-118.4950694,1419.880086,34.256727,-118.501532,771.9577575,34.272659,-118.5016054,505.7869195,34.2642841,-118.4976183,2551.854167,2696.833333,2806.333333,510904.1667,544202.0833,577697.2222,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,77757,0,3,3107,0,1,0,1,18,74.895,0.408940365
111201,6407548.123,1922790.415,34.27483381,-118.5101489,1823.111299,34.2632485,-118.5241562,822.3569511,34.272659,-118.5016054,1645.600823,34.2642841,-118.4976183,2658.583333,2813.583333,2919.740741,540251.3889,573200,607824.0741,0,4,2,0,0,0,0,1,0,0,0,0,2,0,2,0,2,135,92031,0,5,3470,0.5,1,1.703,0.5,83,21.606,0.738472524
111202,6406122.914,1920472.003,34.26844324,-118.5148271,1034.898136,34.2632485,-118.5241562,1303.701017,34.272659,-118.5016054,1649.481004,34.2642841,-118.4976183,2658.583333,2813.583333,2919.740741,540251.3889,573200,607824.0741,0,4,13,0,2,0,0,0,0,3,0,0,0,0,4,0,4,244,70712,0,9,5421,0.5,34,4.181,0.5,35,12.235,0.720669407
111204,6395821.04,1918199.295,34.26204843,-118.5488831,2097.613908,34.275457,-118.5649033,2777.221283,34.2582985,-118.5787259,1965.118977,34.2772071,-118.5598302,2754.166667,2916.066667,3021.866667,574276.6667,606121.6667,642148.8889,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,3,107,137250,0,18,5941,1.75,2,2.591,1,24,1.591,1.278380922
111205,6399918.257,1915067.727,34.25350413,-118.535268,1490.593911,34.2632485,-118.5241562,3760.074833,34.272659,-118.5016054,2052.621527,34.2350906,-118.5340957,2720.833333,2881,2996.733333,562033.3333,596505,631577.7778,0,3,8,0,1,0,0,0,0,2,0,0,0,0,2,0,2,110,70800,0,6,3548,0.5,5,1.591,37.25,21,5.686,0.447477651
111206,6400178.07,1920177.061,34.26754752,-118.5344982,1065.02701,34.2632485,-118.5241562,3078.960285,34.272659,-118.5016054,2566.447052,34.2772071,-118.5598302,2779.520833,2946.875,3061.055556,582062.5,615793.75,651769.4444,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,119427,0,2,4551,0.5,19,0,2.25,7,4.182,1.012557818
111301,6405824.22,1917811.725,34.26112903,-118.5157706,806.7648958,34.2632485,-118.5241562,1829.10276,34.272659,-118.5016054,1706.574061,34.2642841,-118.4976183,2658.583333,2813.583333,2919.740741,540251.3889,573200,607824.0741,0,7,17,0,0,1,1,1,1,0,2,2,2,2,11,0,11,286,71136,0,16,7571,0,34,10.532,1,37,5.884,0.772655653
111302,6406695.615,1915195.059,34.25395112,-118.5128425,1085.584224,34.256727,-118.501532,2325.04073,34.272659,-118.5016054,1812.483121,34.2642841,-118.4976183,2565.066667,2712.183333,2816.111111,511371.6667,545026.6667,580171.1111,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,84833,0,8,4918,0,2,0,0.5,35,12.532,0.599488574
111400,6411736.988,1916574.685,34.25781163,-118.496182,506.8324459,34.256727,-118.501532,1726.470743,34.272659,-118.5016054,732.5297437,34.2642841,-118.4976183,2565.066667,2712.183333,2816.111111,511371.6667,545026.6667,580171.1111,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,2,170,60714,0,9,8037,0.5,1,2,0.5,51,18.304,0.699568964
113101,6384339.279,1919184.339,34.26457691,-118.5869014,1298.897161,34.257247,-118.5978859,1026.759642,34.2582985,-118.5787259,986.7983181,34.2569954,-118.5924594,2798.944444,2962.333333,3052.740741,580341.6667,609941.6667,646607.4074,0,0,9,0,0,0,1,0,0,0,0,2,0,0,3,0,3,163,111250,0,8,3525,1.75,1,3.095,10,24,14.16,0.874443908
113102,6389872.672,1919416.795,34.26530306,-118.5685922,1180.173815,34.275457,-118.5649033,1215.415478,34.2582985,-118.5787259,1551.038963,34.2772071,-118.5598302,2798.944444,2962.333333,3052.740741,580341.6667,609941.6667,646607.4074,0,0,1,0,0,0,7,0,0,0,0,15,0,0,15,0,15,80,121900,0,8,2821,1.75,10,14.664,3,0,10.187,1.418358134
113211,6375773.739,1919781.749,34.26607774,-118.6152622,1876.724473,34.257247,-118.5978859,3471.177368,34.2582985,-118.5787259,2328.839185,34.2569954,-118.5924594,2642.333333,2796.291667,2861.111111,535729.1667,566295.8333,601244.4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,112014,0,0,3810,1,14,0,5,22,13.368,2.811572743
113212,6379638.621,1917796.472,34.26068689,-118.6024313,567.0331635,34.257247,-118.5978859,2197.165095,34.2582985,-118.5787259,1005.298426,34.2569954,-118.5924594,2757.1875,2921.6875,3003.833333,567337.5,598745.8333,634661.1111,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,77500,0,2,3150,5,2,0,7.75,57,30.623,0.386001413
113213,6378183.864,1915150.245,34.25339148,-118.6071928,957.8627789,34.257247,-118.5978859,2675.570137,34.2582985,-118.5787259,1413.736686,34.2569954,-118.5924594,2634.194444,2788.722222,2859.148148,528233.3333,560305.5556,597518.5185,0,0,4,0,2,1,4,0,0,3,2,8,0,0,13,0,13,149,90230,0,10,4490,0,20,13.368,28,136,240.894,0.50222159
113231,6364990.17,1905502.03,34.22665311,-118.6506464,4377.402012,34.202,-118.6136,4463.591755,34.1922146,-118.6258129,4580.160726,34.1862321,-118.6413591,2569.638889,2740.861111,2815.074074,502088.8889,537436.1111,567459.2593,0,0,3,0,2,0,4,0,0,3,0,8,0,0,12,0,12,36,110917,0,0,2154,0,0,11.56,0,0,0,1.598380173
113232,6376505.35,1905128.672,34.22582601,-118.6125453,2654.075758,34.202,-118.6136,3935.921029,34.1922146,-118.6258129,3416.220267,34.2013572,-118.5901475,2620.416667,2788.4,2881.844444,520400,557926.6667,588160,0,0,2,0,0,0,3,0,0,0,0,6,0,0,6,0,6,131,119375,0,8,3891,0,0,6.285,13,106,13.585,0.797555418
113233,6379931.116,1905521.442,34.22696211,-118.6012203,3003.374748,34.202,-118.6136,4056.298542,34.2582985,-118.5787259,3027.100154,34.2013572,-118.5901475,2559.05,2718.333333,2795.911111,493748.3333,529721.6667,563384.4444,0,2,10,0,0,0,0,0,2,0,0,0,0,4,5,0,5,275,42383,0,8,7298,5,27,4.851,27,32,20.304,0.441641888
113234,6382150.679,1905220.942,34.22617265,-118.5938718,3246.383158,34.202,-118.6136,3838.23998,34.2582985,-118.5787259,2783.636597,34.2013572,-118.5901475,2559.05,2718.333333,2795.911111,493748.3333,529721.6667,563384.4444,0,1,6,0,0,1,3,0,0,0,2,6,0,0,8,0,8,136,50233,0,7,4925,21,21,8.093,44,82,67.782,0.394924895
113235,6364710.679,1909719.162,34.23823603,-118.6516614,5342.822285,34.202,-118.6136,5648.693224,34.1922146,-118.6258129,5834.202123,34.2569954,-118.5924594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113237,6376496.813,1911806.965,34.24417662,-118.6127082,1994.275073,34.257247,-118.5978859,3499.789603,34.2582985,-118.5787259,2346.860582,34.2569954,-118.5924594,2513.291667,2651.479167,2721.111111,481233.3333,513514.5833,546469.4444,0,0,8,0,2,2,15,5,0,3,4,31,9,0,47,180,227,153,94167,0,17,3786,17,98,226.734,0,20,13.368,1.832776735
113301,6392926.379,1911662.528,34.24404271,-118.5583429,3548.730438,34.275457,-118.5649033,2456.82776,34.2582985,-118.5787259,2443.814395,34.2350906,-118.5340957,2674.233333,2826.05,2929.133333,534381.6667,569443.3333,607748.8889,0,0,33,0,3,1,3,0,1,5,2,6,0,2,15,0,15,597,96300,0,21,2189,1,15,14.791,1,0,0,0.876230792
113303,6386742.734,1911618.879,34.24382666,-118.5788026,2305.478313,34.257247,-118.5978859,1611.013318,34.2582985,-118.5787259,1930.827821,34.2569954,-118.5924594,2632.875,2783.347222,2862.925926,520470.8333,552741.6667,587005.5556,0,0,12,0,2,3,20,0,0,3,5,42,0,0,51,11,62,237,93281,0,21,4094,37,29,61.502,24,34,59.456,1.575501316
113321,6383000.434,1915187.672,34.25357322,-118.5912547,734.5167388,34.257247,-118.5978859,1267.1051,34.2582985,-118.5787259,396.7535729,34.2569954,-118.5924594,2699.433333,2856.45,2938.888889,543716.6667,576591.6667,612624.4444,0,1,16,1,1,0,6,0,0,2,0,13,0,0,14,0,14,189,53328,0,7,5946,5,22,14.16,43.75,52,77.965,0.404739355
113322,6388777.215,1915192.671,34.25367882,-118.5721382,2402.10341,34.257247,-118.5978859,794.8928031,34.2582985,-118.5787259,1905.850317,34.2569954,-118.5924594,2725.2,2878.166667,2984.022222,556740,589663.3333,629057.7778,0,0,2,0,0,1,4,0,0,0,2,8,0,0,10,0,10,132,96410,0,10,4005,3,0,10.187,38.75,39,76.166,0.689718537
113401,6391577.242,1905550.511,34.22722727,-118.5626938,4653.547693,34.257247,-118.5978859,3760.335859,34.2582985,-118.5787259,2773.798409,34.2350906,-118.5340957,2509.016667,2645.5,2738.177778,478300,513328.3333,550313.3333,0,0,18,2,0,0,2,0,0,0,0,4,0,0,9,0,9,380,77250,77,14,5770,10,13,9.19,30,11,16.898,0.946578086
113421,6385466.267,1907752.334,34.2331818,-118.582952,3010.838624,34.257247,-118.5978859,2822.893406,34.2582985,-118.5787259,2791.555082,34.2569954,-118.5924594,2511.5,2651.958333,2721.722222,478252.7778,511452.7778,545511.1111,0,0,11,0,1,0,16,0,0,2,0,34,0,0,35,0,35,204,45500,0,18,6551,16,12,35.109,62,68,69.595,0.851405821
113422,6386218.235,1904555.171,34.22440851,-118.5804032,3944.796793,34.202,-118.6136,3775.772734,34.2582985,-118.5787259,2718.329191,34.2013572,-118.5901475,2483.25,2623.783333,2693.044444,465276.6667,500256.6667,533880,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,66731,0,7,6445,4,18,0,59,58,76.999,0.590583387
115101,6407155.873,1909911.472,34.23943913,-118.5112305,2121.331699,34.256727,-118.501532,3802.581153,34.272659,-118.5016054,2159.234041,34.2350906,-118.5340957,2553.027778,2700.736111,2802.5,502756.9444,540563.8889,575331.4815,0,1,3,0,0,0,0,0,0,0,0,0,0,0,5,0,5,177,128618,0,21,4936,4,5,5,47,0,12.361,1.498875547
115103,6402258.217,1911533.461,34.24382655,-118.5274632,2183.348742,34.2632485,-118.5241562,3995.206195,34.272659,-118.5016054,1148.159961,34.2350906,-118.5340957,2575.183333,2723.333333,2827.288889,511371.6667,546958.3333,581784.4444,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,66504.5037,0,9,2803,33,0,0,37.5,124,144.721,0.587473097
115104,6403702.05,1909220.224,34.23749089,-118.5226461,2870.688901,34.2632485,-118.5241562,4367.417108,34.272659,-118.5016054,1087.063062,34.2350906,-118.5340957,2540.983333,2683.883333,2789.333333,495925,534623.3333,572411.1111,0,0,0,0,4,1,2,0,0,6,2,4,0,0,12,0,12,88,80699,0,10,4734,0,0,12.361,79,119,131.769,0.393863625
115201,6399405.691,1911761.43,34.24441148,-118.5369058,2402.766597,34.2632485,-118.5241562,4146.949112,34.2582985,-118.5787259,1069.336658,34.2350906,-118.5340957,2642.875,2791.291667,2897.518519,525637.5,561094.4444,598259.2593,0,6,18,0,0,0,1,0,0,0,0,2,0,0,3,0,3,161,62717,0,11,6702,2,0,3.095,65.5,119,136.626,0.529885666
115202,6399122.303,1907914.889,34.23383767,-118.5377754,3505.649269,34.2632485,-118.5241562,4649.120775,34.2582985,-118.5787259,366.2494778,34.2350906,-118.5340957,2528.888889,2669.152778,2770.962963,488143.0556,526848.6111,564422.2222,0,8,32,0,1,0,6,5,0,2,0,13,9,0,26,97,123,243,64875,0,15,5133,31,114,122.674,97,37,44.828,0.67228818
115301,6395905.529,1911144.238,34.24266361,-118.5484761,3202.874778,34.2632485,-118.5241562,3282.795307,34.2582985,-118.5787259,1569.096526,34.2350906,-118.5340957,2674.233333,2826.05,2929.133333,534381.6667,569443.3333,607748.8889,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,85813,0,11,4156,1,0,0,34,129,140.56,0.633631265
115302,6395426.98,1905105.506,34.22606302,-118.5499502,4342.662631,34.2069316,-118.5088367,4459.718789,34.2582985,-118.5787259,1771.770887,34.2350906,-118.5340957,2561.25,2702.416667,2801.944444,496814.5833,533287.5,573163.8889,0,0,7,0,0,3,5,0,0,0,5,10,0,0,17,0,17,125,47857,0,5,4754,30,11,16.898,60.5,161,144.339,0.323457677
115401,6405950.942,1904592.975,34.22480788,-118.515127,2072.510886,34.2069316,-118.5088367,5470.143548,34.272659,-118.5016054,2087.627659,34.2350906,-118.5340957,2540.983333,2683.883333,2789.333333,495925,534623.3333,572411.1111,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,148,65303,0,9,6130,9,0,1,21.5,31,29.257,0.735528704
115403,6400932.021,1904592.313,34.22473424,-118.5317299,2892.840817,34.2069316,-118.5088367,5715.263847,34.2582985,-118.5787259,1173.247115,34.2350906,-118.5340957,2528.888889,2669.152778,2770.962963,488143.0556,526848.6111,564422.2222,0,0,11,0,0,0,4,0,0,0,0,8,0,0,10,0,10,74,43160,0,6,3430,15.5,18,10.379,98.5,213,175.381,0.271696296
115404,6398033.502,1904814.004,34.2253009,-118.5413223,3622.685455,34.2069316,-118.5088367,5033.949894,34.2582985,-118.5787259,1276.718218,34.2350906,-118.5340957,2537.45,2679.483333,2777.266667,489388.3333,528348.3333,567144.4444,0,0,9,0,0,0,1,0,0,0,0,2,0,0,2,0,2,183,60042,0,5,3081,15.5,8,2.095,119.5,223,196.046,0.368044346
117101,6421977.335,1909755.408,34.2392075,-118.462189,4112.148913,34.256727,-118.501532,5198.020862,34.272659,-118.5016054,2364.388756,34.235118,-118.4873999,2400.928571,2540.392857,2642.730159,452477.381,489385.7143,522074.6032,0,0,1,0,1,0,1,4,3,2,0,2,7,6,16,0,16,90,79750,0,9,5312,1,16,16.274,172.4166667,146,202.434,0.300938707
117102,6422554.032,1912424.113,34.24654795,-118.4603214,3957.625759,34.256727,-118.501532,4782.894725,34.272659,-118.5016054,2797.959768,34.235118,-118.4873999,2359.5,2497.857143,2601.603175,439879.7619,474983.3333,505860.3175,0,0,5,0,0,4,1,0,0,0,7,2,0,0,12,0,12,70,48380,0,6,2744,1,0,12.327,47,71,97.125,0.401030153
117201,6419595.451,1911027.39,34.24267235,-118.4700895,3289.148311,34.256727,-118.501532,4421.662153,34.272659,-118.5016054,1801.375857,34.235118,-118.4873999,2400.928571,2540.392857,2642.730159,452477.381,489385.7143,522074.6032,0,0,3,0,0,0,0,3,1,0,0,0,5,2,7,0,7,287,42366,38,7,4644,8.5,0,7.034,115.5,130,148.095,0.304899029
117202,6416942.982,1911127.258,34.24291237,-118.4788675,2591.18055,34.256727,-118.501532,3916.873117,34.272659,-118.5016054,1170.216715,34.235118,-118.4873999,2400.928571,2540.392857,2642.730159,452477.381,489385.7143,522074.6032,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,5,102,92500,0,15,2528,8.5,3,5,39,136,64.512,0.70101598
117301,6413682.62,1910868.677,34.24215867,-118.4896512,1955.806687,34.256727,-118.501532,3568.9859,34.272659,-118.5016054,810.6850877,34.235118,-118.4873999,2491.47619,2637.238095,2736.809524,484064.2857,519696.4286,553226.9841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,95049,0,10,3948,3,30,0,36,73,59.322,0.514209888
117302,6410927.82,1909420.824,34.23814299,-118.4987424,2084.627166,34.256727,-118.501532,3851.324068,34.272659,-118.5016054,1096.823323,34.235118,-118.4873999,2471.180556,2612.611111,2714.888889,475255.5556,511268.0556,547109.2593,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,84485,0,17,5013,14,0,0,20,57,54.22,0.792150504
117303,6413164.951,1905758.482,34.22810974,-118.4912814,2858.215755,34.2069316,-118.5088367,5049.366873,34.272659,-118.5016054,858.0565887,34.235118,-118.4873999,2452.25,2594.666667,2689.638889,466409.375,503104.1667,537730.5556,0,1,4,0,6,0,6,1,8,10,0,13,2,15,49,0,49,110,76750,0,7,3562,13,22,49.22,33,71,34.102,0.695152193
117404,6416854.641,1905874.965,34.22847875,-118.479077,3641.113868,34.2069316,-118.5088367,5337.138806,34.272659,-118.5016054,1064.422374,34.235118,-118.4873999,2433.694444,2575.25,2678.537037,464448.6111,501695.8333,535775.9259,0,2,10,0,0,0,5,0,5,0,0,10,0,10,34,0,34,165,88594,0,13,4350,16,41,34.102,149.5,232,295.418,0.681673192
117405,6419537.43,1907773.782,34.23373121,-118.4702311,3853.479012,34.256727,-118.501532,5206.941284,34.272659,-118.5016054,1587.612414,34.235118,-118.4873999,2400.928571,2540.392857,2642.730159,452477.381,489385.7143,522074.6032,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2,124,27832,63,4,3888,10,1,2,142.6666667,266,276.39,0.077922865
117407,6419506.913,1906454.608,34.23010594,-118.4703117,4127.468298,34.256727,-118.501532,5543.492929,34.272659,-118.5016054,1668.7414,34.235118,-118.4873999,2400.928571,2540.392857,2642.730159,452477.381,489385.7143,522074.6032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,9,122,22917,0,1,4096,3,0,9,175.5,285,325.492,0.076571093
117408,6419480.047,1904540.653,34.22484635,-118.4703709,4063.858836,34.2069316,-118.5088367,6048.905237,34.272659,-118.5016054,1940.074639,34.235118,-118.4873999,2452.071429,2603.571429,2714.444444,481489.2857,520405.9524,557868.254,0,0,1,0,0,0,0,15,2,0,0,0,26,4,57,0,57,191,29073,0,2,3158,3,86,57.393,166,183,253.791,0.145359256
117510,6421731.11,1907767.027,34.23374063,-118.4629734,4374.617708,34.256727,-118.501532,5603.990069,34.272659,-118.5016054,2012.970354,34.2219287,-118.4464135,2400.928571,2540.392857,2642.730159,452477.381,489385.7143,522074.6032,0,0,2,0,0,0,1,0,2,0,0,2,0,4,15,0,15,124,31667,6,4,4488,16,37,14.946,169.5,231,289.048,0.129377343
117520,6421636.549,1906420.801,34.23004022,-118.4632657,4241.963029,34.2019702,-118.4321005,5912.165914,34.272659,-118.5016054,1794.794637,34.2219287,-118.4464135,2400.928571,2540.392857,2642.730159,452477.381,489385.7143,522074.6032,0,0,8,0,4,0,0,0,1,6,0,0,0,2,20,15,35,166,30000,57,0,4511,68,60,35.289,218.5,329,510.256,0.125752957
117530,6421499.556,1904533.955,34.22485373,-118.4636901,3865.955214,34.2019702,-118.4321005,6363.341175,34.272659,-118.5016054,1623.212292,34.2219287,-118.4464135,2421.104167,2569.53125,2678.625,468884.375,507295.8333,543118.0556,0,1,10,0,0,0,0,14,0,0,0,0,24,0,71,0,71,147,35859,64,4,6174,12,11,70.839,283,386,478.54,0.21499382
119001,6435286.48,1907176.913,34.23228234,-118.4181182,2168.550986,34.2225182,-118.3977306,8531.817272,34.1579742,-118.4408137,2847.957055,34.2219287,-118.4464135,2298.066667,2438.633333,2521.955556,413390,447236.6667,477833.3333,0,0,0,0,1,0,1,0,0,2,0,2,0,0,4,0,4,74,74904,0,1,4245,73.83333333,26,3.686,7.75,52,28.664,0.411796992
119002,6432287.447,1912142.512,34.24589235,-118.4281101,3819.360412,34.2225182,-118.3977306,7389.349015,34.272659,-118.5016054,1708.948739,34.2612159,-118.4292353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
